# level_assignment log_likelihood tiebreaker ID
287 -2.552909318702640121e+03 3.894001342416967271e-01 2
282 -2.558576550950350793e+03 1.778344564204198397e-01 0
283 -2.558554671611032063e+03 4.861187674071487663e-02 0
288 -2.550611963080120859e+03 4.899411107580373681e-01 3
283 -2.557815242188431966e+03 5.684331100909538748e-01 0
288 -2.551675033869486469e+03 7.353854614353937114e-02 3
288 -2.551774078632387045e+03 5.407985070001593009e-01 2
284 -2.553921156835302099e+03 2.489337836762912648e-01 3
288 -2.549743561880397465e+03 8.230515027773420700e-01 2
288 -2.551460862064300272e+03 8.992356348977447178e-01 3
288 -2.551278658135591741e+03 6.132260161507332441e-01 2
287 -2.550943500831152051e+03 7.494773519903502601e-01 3
287 -2.552343695239610497e+03 1.462306782213520506e-01 1
286 -2.553320412550306173e+03 5.996497414075457888e-01 1
285 -2.554180868923553135e+03 1.386934081865440760e-01 0
285 -2.555692576755846858e+03 3.848525936218027965e-02 3
286 -2.553883343500529918e+03 5.957347328366442429e-01 2
283 -2.554849456545179237e+03 7.859166331592932764e-01 2
285 -2.555581176353809497e+03 1.438957383455625738e-01 3
289 -2.548239235987260145e+03 6.698820081486516198e-01 1
282 -2.559244226771793365e+03 2.757220190731542522e-02 4
282 -2.560953903273751621e+03 6.789648029685848574e-01 4
285 -2.556153647832606566e+03 1.286367097445572649e-01 4
282 -2.548472178748626902e+03 8.275066195473145259e-01 2
286 -2.554421562450940655e+03 8.788840662204430165e-01 0
290 -2.547742483971737784e+03 7.951188478345682098e-01 1
290 -2.546171181826957763e+03 6.238526397280386160e-01 1
290 -2.547862244734807518e+03 6.885426100233407176e-01 1
287 -2.552866291025811734e+03 1.503566047596520405e-01 3
290 -2.547264586841508844e+03 8.208473275677413694e-01 1
286 -2.552578255608625568e+03 9.325739406691040401e-01 2
289 -2.546797961665434741e+03 6.212621831455820143e-01 1
284 -2.555853257229481642e+03 3.688375909011742948e-01 0
282 -2.560784902999720543e+03 3.736068275421435825e-01 0
286 -2.552626231840756645e+03 9.439370583848121221e-01 2
287 -2.549954830388594928e+03 3.341077127937332469e-01 1
282 -2.561249386903334198e+03 2.642585957536558450e-01 2
288 -2.550607741721892125e+03 1.987382570310415042e-01 4
287 -2.548093985008078562e+03 4.740828474808627541e-02 1
287 -2.552920558133862414e+03 2.102231699222067429e-01 3
289 -2.548127423396605536e+03 6.048128520286226717e-01 1
289 -2.546040143513722342e+03 6.059666542803388012e-01 1
288 -2.551078972166322274e+03 3.592688196165141346e-01 4
289 -2.548952119602188304e+03 8.221376001906506303e-01 4
288 -2.551301954865472908e+03 7.141793953638875259e-01 2
289 -2.549740514316889403e+03 3.696083739779129629e-01 4
287 -2.548981352239798071e+03 6.694996407283504425e-01 3
290 -2.547956696197201381e+03 3.968891679360304070e-01 3
288 -2.549202125653497660e+03 7.741991961313035020e-01 4
290 -2.547390123474970096e+03 8.520465221551036805e-01 1
290 -2.548345103999686671e+03 1.509733112992772408e-01 3
290 -2.548292999535338822e+03 8.952631034710930580e-01 3
282 -2.560929809825894608e+03 6.963680664155426081e-01 0
283 -2.558624293580697667e+03 8.336438864032753582e-01 2
288 -2.550152199913713957e+03 8.814663399590091930e-02 1
285 -2.554729146519814094e+03 4.695356310122411614e-01 2
281 -2.560796783493246039e+03 7.232643113193513162e-01 0
287 -2.552720490076410897e+03 6.592576612610345776e-01 2
286 -2.551800053531561389e+03 4.258957750360465311e-01 2
291 -2.546456256689394650e+03 1.868967701419059768e-01 1
289 -2.549954515660544075e+03 5.171726239798296598e-01 3
291 -2.546652743713514155e+03 7.681775146227920459e-02 1
289 -2.548513458254705711e+03 5.462344327926125231e-01 4
289 -2.550265519708980719e+03 3.532363121639865433e-01 1
289 -2.550240031608370828e+03 9.638551979740112019e-01 2
285 -2.550071932047928385e+03 9.479459041362036098e-01 2
291 -2.546434164886184135e+03 9.181248582702261629e-01 1
289 -2.549512329751445577e+03 2.073493843213684296e-01 4
289 -2.550344803148566825e+03 1.848061079992656952e-01 2
289 -2.550162241964696022e+03 7.156742762174674866e-01 2
275 -2.570023743030014430e+03 6.123074893553629439e-01 0
290 -2.548208085646217114e+03 3.343016354704893001e-01 2
277 -2.569350586343407485e+03 9.487190228082225119e-01 0
290 -2.546960738844529260e+03 9.462969640777566527e-01 1
288 -2.550753076233782849e+03 7.602413368966361995e-01 2
290 -2.547452921410480030e+03 4.658138859766274287e-01 4
290 -2.547490556956659930e+03 1.446508487899198503e-01 1
290 -2.548059684650493637e+03 9.138207123436994372e-01 1
290 -2.548152171025277312e+03 9.484425969439698179e-01 4
288 -2.548489833616037686e+03 5.789856035864553441e-01 4
292 -2.545151999016685750e+03 8.721154219071585167e-01 4
286 -2.553191624859975491e+03 8.387571122603532103e-01 2
281 -2.561438328547870697e+03 8.945809998458926771e-01 0
290 -2.547334079526012829e+03 9.245813788961888546e-01 1
284 -2.556464367247979681e+03 5.424797716468738873e-01 2
292 -2.544862904447248184e+03 9.911093064997811286e-01 1
286 -2.554463431923328244e+03 7.126847284263584381e-01 2
292 -2.544480937545253255e+03 1.178362350102393208e-01 4
280 -2.563838336271950539e+03 3.160634043941325522e-01 0
290 -2.544703460480138801e+03 9.399335287373702386e-01 4
278 -2.565131812393734890e+03 9.964636816642036266e-01 0
288 -2.550915716971116126e+03 7.002391154664460160e-01 4
290 -2.548137842041402109e+03 2.930500168041467179e-01 4
285 -2.551421929406825257e+03 3.855073308081850836e-02 2
291 -2.546480301697014056e+03 3.985847167655656165e-01 1
292 -2.544277512895544533e+03 2.667684117695294788e-01 1
271 -2.577871060359454987e+03 7.633180358005806632e-01 0
292 -2.543392777966835638e+03 6.440789848588677202e-01 3
274 -2.574941780133869543e+03 1.124586043231123877e-01 0
291 -2.545292733643636893e+03 1.786840210384585959e-01 3
292 -2.545854629958533224e+03 1.609152169269592314e-01 1
289 -2.550014783953041388e+03 2.675315518935850734e-01 2
290 -2.546176915068818289e+03 2.591408365005560266e-01 4
291 -2.546566791883567930e+03 8.323351632877226125e-01 3
292 -2.545049878194177381e+03 8.897559369178866806e-01 1
289 -2.549394790832363924e+03 8.594289938108365945e-01 2
292 -2.545537048368219075e+03 3.402270209144422353e-01 4
275 -2.571645348585881038e+03 2.697487677219642110e-01 0
293 -2.543275956796688661e+03 6.374247619669566600e-02 1
291 -2.546353994362835692e+03 3.195843652248839817e-01 1
291 -2.545388764117641131e+03 2.434320042502138293e-01 4
289 -2.547646089689845212e+03 1.849307457635564755e-01 2
291 -2.545712113201156171e+03 8.919876876969772272e-01 4
273 -2.576526228136842747e+03 8.976890154557493062e-01 0
273 -2.576333579799189920e+03 2.875283702154564636e-01 0
273 -2.576657056522666153e+03 7.835074873968467246e-01 0
291 -2.546936810795410565e+03 9.940211103814313720e-01 3
270 -2.582171270684722003e+03 8.937802566184266384e-02 0
287 -2.552289243655543942e+03 9.497610390952990755e-01 2
291 -2.542890446494734078e+03 6.618492516487630706e-01 4
272 -2.575137065079166405e+03 9.636298530009499430e-01 0
293 -2.543913513868771133e+03 9.760871081404422223e-03 3
293 -2.544231946528801927e+03 7.465889817072650647e-01 3
283 -2.556429690462718554e+03 8.723317335382705373e-01 2
281 -2.562664661359514866e+03 2.394164247343899821e-01 2
293 -2.544058259143997930e+03 6.130866962412896415e-01 1
293 -2.541622710544549591e+03 1.225369829271338584e-01 1
275 -2.572520445216338430e+03 2.890541524240277660e-01 0
294 -2.540847579334031252e+03 4.230799582733485442e-02 3
285 -2.551617357179474311e+03 1.473760408505535580e-01 4
289 -2.550100886121918847e+03 4.195584298365551135e-01 4
289 -2.549483064416104298e+03 2.960385839603009717e-01 4
279 -2.562238726870645223e+03 1.125623382186971000e-01 2
284 -2.557002722123501371e+03 3.946670011472583894e-01 2
293 -2.541562008307561882e+03 6.131836505506820245e-01 1
281 -2.561343518095118270e+03 2.148920652767857264e-01 2
280 -2.563836098847428275e+03 6.836120770726089590e-01 0
293 -2.544093009319001339e+03 3.143846256153920438e-01 4
293 -2.543275096860857502e+03 3.544185408085335776e-01 3
294 -2.541986341204199562e+03 7.050695184347539612e-01 4
293 -2.544203297743262738e+03 1.383358472813500939e-01 3
285 -2.555979832647866715e+03 8.484930748120417254e-01 2
281 -2.560289328839208792e+03 4.641511184070476470e-01 0
294 -2.543266689374647285e+03 1.161230542985762781e-01 1
284 -2.556834374528900753e+03 6.470407654468433023e-01 0
287 -2.552583490239343064e+03 3.654644289730332174e-01 1
285 -2.555421688843912762e+03 9.153062118265711256e-01 2
294 -2.539410591324546203e+03 6.981334494925699463e-01 3
285 -2.556102931687821638e+03 1.863985809806099070e-01 2
284 -2.556283972515077949e+03 3.255071557283746864e-01 2
295 -2.541074612980811253e+03 9.804916533441152549e-01 4
291 -2.542219138811880839e+03 7.822649200169013994e-01 1
294 -2.542019435988921941e+03 1.821690972311856560e-01 1
295 -2.541572247253141995e+03 8.273117748918809022e-01 1
294 -2.541957567658972039e+03 5.384927962727665829e-01 3
276 -2.568820087339539441e+03 6.759398651102725974e-01 0
293 -2.543320162685552532e+03 5.832267249191283032e-01 4
278 -2.566780181595941485e+03 4.097842724100554945e-01 0
287 -2.547952602436240340e+03 1.072466632165056666e-01 1
292 -2.544963060476781720e+03 6.907158605037378996e-01 1
295 -2.541596102612605137e+03 7.380921328557135119e-01 1
295 -2.541591685891299221e+03 3.192095118032201029e-02 4
295 -2.539343887529183121e+03 2.239438365387353969e-01 1
293 -2.542394682169688167e+03 2.140829469672928531e-01 1
296 -2.538299887157888406e+03 6.929152356781836941e-01 4
281 -2.560081218383852047e+03 6.339731172575113760e-01 0
277 -2.568428199377754027e+03 4.349570164794233640e-01 0
277 -2.569270023727572607e+03 4.913299115413244378e-01 0
293 -2.544028913680720507e+03 4.110387497075526642e-01 3
278 -2.566837950807168454e+03 9.122285145817407015e-01 0
289 -2.550089463844002239e+03 1.388467713875439213e-01 2
282 -2.559915298522614648e+03 7.873178193239351863e-01 0
284 -2.557369436611624224e+03 9.587597271535797105e-02 0
292 -2.545474725250901884e+03 2.507175075598085945e-01 4
293 -2.543750082805256625e+03 8.272360864541500325e-01 3
293 -2.543831012205409024e+03 6.082881854899583329e-01 3
290 -2.545503187175515450e+03 9.157951953093773634e-01 4
284 -2.557893469061254564e+03 3.578902292237758909e-01 0
296 -2.540404269924157234e+03 7.341865282163739792e-01 1
294 -2.542366746581396910e+03 1.688690054276200669e-01 3
294 -2.540824808904783822e+03 5.459026489608911348e-01 3
290 -2.548063480864811027e+03 3.229243514112729585e-01 2
294 -2.540977277255385161e+03 5.106493418195428013e-01 1
286 -2.553717953247353762e+03 6.812041329700428971e-01 2
293 -2.538279621924828916e+03 8.162180040841902073e-01 1
292 -2.545825875086458836e+03 8.396335144962852048e-01 3
288 -2.551539167137345430e+03 3.690716787335777127e-01 2
293 -2.544126640449722800e+03 2.028254254865089479e-01 3
293 -2.542967487137522312e+03 1.947580013930234055e-01 3
284 -2.556865773426422948e+03 9.741064078149523908e-01 2
284 -2.557199252749146581e+03 6.268734737719174888e-01 2
285 -2.555216624844095350e+03 7.191288160935727092e-02 2
296 -2.539704614886517447e+03 5.045057666040067001e-01 1
295 -2.539059563235242422e+03 3.909829071698608938e-01 1
287 -2.552561520468621893e+03 7.529500081646807175e-01 2
296 -2.540273101748209228e+03 4.167156742822263338e-01 4
291 -2.545755520633468677e+03 5.550284239236633610e-01 3
286 -2.551432810869325294e+03 6.409948882971281403e-01 2
286 -2.552988418351543260e+03 5.735056026764354803e-02 2
286 -2.552695192594181208e+03 2.220476347659783301e-01 0
291 -2.542601393656309938e+03 6.746559540771359664e-01 3
284 -2.555495372696331287e+03 2.468217416767995998e-01 0
295 -2.537983254854633287e+03 1.414467508226273651e-01 1
288 -2.550182989033901777e+03 7.788871091374307554e-01 2
279 -2.565099032481467475e+03 4.888725894570100650e-01 0
288 -2.550545167850231337e+03 5.682439239555261423e-01 4
281 -2.562549716948025889e+03 7.515856658982431604e-01 0
296 -2.540786476040721936e+03 5.563119741004297625e-01 1
287 -2.552327839369493631e+03 2.455309496099651323e-01 2
287 -2.552505374030956773e+03 4.076707145508239316e-01 2
290 -2.547228900420592254e+03 7.127892617792652707e-01 3
285 -2.556074328218554911e+03 3.163659377897064529e-01 0
296 -2.540010148466585633e+03 3.724269668510171716e-01 1
282 -2.554804031363000377e+03 1.536524805229117496e-01 2
297 -2.538700033673756479e+03 9.942290961449449238e-01 1
286 -2.553662098020482063e+03 4.638946454428827804e-01 2
286 -2.553999591455124119e+03 9.903680234832028528e-01 2
289 -2.548383236715238127e+03 1.216115080569597495e-01 4
288 -2.551009525244089218e+03 2.896651440535887856e-01 2
295 -2.541685759061425870e+03 2.062635864019456144e-01 1
292 -2.545229158241794721e+03 1.834612028621833424e-01 4
296 -2.540360420793716912e+03 4.193254244899540240e-01 1
290 -2.547553830186887353e+03 5.675435918883708908e-02 2
295 -2.541551069086141069e+03 4.015533260416788153e-01 3
290 -2.547975359125171963e+03 7.413432889817013205e-01 2
295 -2.541658200720367404e+03 4.935626854947758324e-01 3
294 -2.541932615657850874e+03 7.878956848200040497e-01 3
291 -2.544777027546713725e+03 2.361514871728067622e-01 3
297 -2.538887868714350134e+03 2.005562902071703624e-01 1
292 -2.542678468948450245e+03 2.176857442695396827e-01 4
295 -2.541981842990750465e+03 6.098550258868211671e-01 4
287 -2.552121537842898761e+03 3.060238334524397197e-01 0
292 -2.541339403617219887e+03 5.805921424459672409e-01 1
293 -2.542490767028308255e+03 8.819021484966562685e-01 1
297 -2.539493326209737461e+03 9.770916258687786238e-01 3
296 -2.540134281919673867e+03 8.296486299591304681e-02 3
289 -2.549428747053792449e+03 2.066297683563204368e-01 0
297 -2.537729833095910180e+03 2.151601699621767949e-01 3
296 -2.540125815379386040e+03 3.870793801463392469e-01 4
296 -2.540387424396929418e+03 4.752602082442702880e-01 1
287 -2.550712004046517904e+03 3.443900302055480367e-01 2
286 -2.552283979863460445e+03 6.988904318994797471e-01 2
287 -2.552649196826830575e+03 7.688952580361458899e-01 0
298 -2.537120319378684144e+03 5.812736673024949674e-01 3
298 -2.537787081388803017e+03 5.979917024222488608e-01 4
286 -2.554372075780794603e+03 6.524037623963871990e-01 2
296 -2.539676730180385221e+03 6.029347596053025171e-01 3
298 -2.537621473193536076e+03 9.578991032392238092e-02 1
297 -2.539210874611900181e+03 1.184711646279732467e-01 4
281 -2.562361148259019046e+03 3.350951237653925219e-01 0
283 -2.558891390730997955e+03 3.418145311843758805e-01 0
295 -2.539463333397774022e+03 1.036100706990441545e-01 4
298 -2.536290199469749496e+03 6.169467650043123363e-01 1
277 -2.566108049748334452e+03 1.973133164246344273e-01 0
281 -2.561733376108932589e+03 1.981210798520313676e-01 0
297 -2.538469456114977220e+03 6.857859789266439465e-01 3
298 -2.537397179488219081e+03 4.263626839698596016e-01 3
296 -2.540431850012903396e+03 9.740138155406583564e-01 1
294 -2.539820337992695386e+03 7.716119207912166544e-01 3
286 -2.554261638202282484e+03 9.466438014499012343e-01 2
286 -2.554182867531369084e+03 1.549006997094732607e-01 2
286 -2.554408751053665583e+03 4.037569059394972015e-01 0
285 -2.554547443469561131e+03 6.928497135734494883e-01 0
298 -2.535903449069881390e+03 6.705100662843852533e-01 1
292 -2.545865267995292925e+03 3.812227989257501726e-01 4
297 -2.536616126933917258e+03 1.802631456818015177e-01 1
282 -2.559063854892191557e+03 8.383949255450302562e-01 2
287 -2.552303543370347143e+03 6.187763242149448839e-01 2
298 -2.537860643917771085e+03 1.368171782941205450e-01 3
297 -2.537450324146471758e+03 5.676862913983382608e-01 3
299 -2.536910289171255499e+03 5.392640870229047367e-01 1
285 -2.555323198201055675e+03 2.306706890948462541e-01 2
296 -2.537540270983374285e+03 5.146352831727291077e-01 1
284 -2.555046727418569390e+03 6.735680041280964758e-01 2
296 -2.540503147545756747e+03 3.061495130183458091e-01 3
286 -2.551403583126849298e+03 6.929737735978491742e-02 2
283 -2.556171882820011888e+03 6.980377463074841637e-01 0
294 -2.542794535742221342e+03 4.160674481282313764e-01 4
283 -2.557654970947836773e+03 9.865535657658527358e-01 2
291 -2.543643040028626729e+03 8.808703790508199960e-01 4
285 -2.554328675878075046e+03 5.121062449842255226e-01 0
298 -2.535732269484848985e+03 4.852844082843239537e-01 1
292 -2.540495195950438756e+03 1.914654258494741523e-01 3
293 -2.543869889531526496e+03 3.007875398550000773e-02 4
295 -2.541271592160779619e+03 1.006214015329474631e-01 4
299 -2.536361688177024007e+03 7.304142149540764350e-01 1
281 -2.560028817067790442e+03 9.264471641040032956e-01 0
291 -2.545783233236208616e+03 2.788910180482764289e-01 4
299 -2.534453506206776183e+03 9.161060745618558876e-01 1
297 -2.535567563542651442e+03 2.354594665844833568e-01 1
286 -2.554019955008349825e+03 7.607226936417481600e-01 2
299 -2.537003227437160149e+03 3.374663706867025992e-01 1
296 -2.539390222993290990e+03 5.929455003262168455e-01 3
297 -2.538804570960380715e+03 6.308674599249592951e-01 3
293 -2.544310100357634838e+03 4.496837372194353866e-01 1
297 -2.538621006684061740e+03 8.105107024690968998e-02 3
289 -2.550276111301209312e+03 4.198737661548280209e-01 2
289 -2.548999952055855374e+03 8.117704126375687723e-01 2
299 -2.534771582802588455e+03 6.974048637000710427e-01 1
297 -2.538659737890927317e+03 7.994894796023157557e-01 3
298 -2.538359026492748399e+03 5.293986946943562977e-01 3
299 -2.537007576397276353e+03 9.327616979635808825e-01 1
291 -2.547042450737946638e+03 4.675633433162964536e-01 2
297 -2.538045799000883562e+03 1.380554368117888620e-01 3
299 -2.535711870592991545e+03 7.955864212461829510e-01 1
294 -2.542596534059155147e+03 7.135113401162151980e-01 4
288 -2.550575168631012275e+03 7.164362093155252076e-02 2
288 -2.550286444556607421e+03 2.050941359226339245e-01 2
